,user,follower
2361,SaitoOfficial,1378414750107848707
2362,SaitoOfficial,884282568887193604
2363,SaitoOfficial,1478723715819098121
2364,SaitoOfficial,1512187103035424769
2365,SaitoOfficial,1395882614666498057
2366,SaitoOfficial,1485038286616018944
2367,SaitoOfficial,995079241
2368,SaitoOfficial,855529165239574528
2369,SaitoOfficial,1398226608717107201
2370,SaitoOfficial,394544309
2371,SaitoOfficial,1511800418363396102
2372,SaitoOfficial,1499342306134089730
2373,SaitoOfficial,1259148110313467905
2374,SaitoOfficial,16431819
2375,SaitoOfficial,1512183173429477380
2376,SaitoOfficial,1475152093417594884
2377,SaitoOfficial,766017987224694791
2378,SaitoOfficial,1510147293013544964
2379,SaitoOfficial,1192178523928055808
2380,SaitoOfficial,1146739371501998080
2381,SaitoOfficial,1476388256740696064
2382,SaitoOfficial,1511616464448794624
2383,SaitoOfficial,1501463794760896513
2384,SaitoOfficial,1359029249596874752
2385,SaitoOfficial,1507239970171330560
2386,SaitoOfficial,1467767042660974593
2387,SaitoOfficial,1467768514635198469
2388,SaitoOfficial,1467770518312865793
2389,SaitoOfficial,1372550413124169734
2390,SaitoOfficial,1394598748903247873
2391,SaitoOfficial,1479118316979425284
2392,SaitoOfficial,1475476554083975176
2393,SaitoOfficial,1430487945660743691
2394,SaitoOfficial,1458245498587033607
2395,SaitoOfficial,1485269844467630081
2396,SaitoOfficial,1487065058823659530
2397,SaitoOfficial,1472655986922074119
2398,SaitoOfficial,1434037977706074115
2399,SaitoOfficial,1422331124257329165
2400,SaitoOfficial,1497861073336410118
2401,SaitoOfficial,1483486646675058689
2402,SaitoOfficial,1486711423929491463
2403,SaitoOfficial,1481622593300213762
2404,SaitoOfficial,1502115969682243584
2405,SaitoOfficial,1481617591655612417
2406,SaitoOfficial,214102526
2407,SaitoOfficial,1479338894734675969
2408,SaitoOfficial,1471723664622116864
2409,SaitoOfficial,503843578
2410,SaitoOfficial,1440779588397793285
2411,SaitoOfficial,1415652198122500096
2412,SaitoOfficial,1474110501730795526
2413,SaitoOfficial,1224031177591402500
2414,SaitoOfficial,177255122
2415,SaitoOfficial,1069373264
2416,SaitoOfficial,1468507862875860996
2417,SaitoOfficial,1482292104424566790
2418,SaitoOfficial,1502393035321131008
2419,SaitoOfficial,591234651
2420,SaitoOfficial,1484154738963017730
2421,SaitoOfficial,1481172481042001920
2422,SaitoOfficial,2486393569
2423,SaitoOfficial,1414885245787144194
2424,SaitoOfficial,306316200
2425,SaitoOfficial,1404900643530280962
2426,SaitoOfficial,786028909661818881
2427,SaitoOfficial,1340135097425641473
2428,SaitoOfficial,1484976553926791176
2429,SaitoOfficial,1456921397419298817
2430,SaitoOfficial,1358048960389271552
2431,SaitoOfficial,1483623491756773382
2432,SaitoOfficial,1430469171196874752
2433,SaitoOfficial,1449918094231539712
2434,SaitoOfficial,1412799858206031873
2435,SaitoOfficial,1415379382718320641
2436,SaitoOfficial,1237947588885782528
2437,SaitoOfficial,1481600452563197956
2438,SaitoOfficial,1481469806339825664
2439,SaitoOfficial,1483313153870286849
2440,SaitoOfficial,1480033231877459972
2441,SaitoOfficial,1406248984692199429
2442,SaitoOfficial,1377433058534694912
2443,SaitoOfficial,1390417037965549568
2444,SaitoOfficial,1470944142817738755
2445,SaitoOfficial,1487318281706827776
2446,SaitoOfficial,1479697263505010689
2447,SaitoOfficial,1095976721864708096
2448,SaitoOfficial,1440764136271478787
2449,SaitoOfficial,1491618739510738947
2450,SaitoOfficial,1472876933100695553
2451,SaitoOfficial,1508076503984402433
2452,SaitoOfficial,1497595267352526848
2453,SaitoOfficial,1407893521059651589
2454,SaitoOfficial,1496448878568038405
2455,SaitoOfficial,1499602380681510912
2456,SaitoOfficial,1495402257596416013
2457,SaitoOfficial,1495404859419688960
2458,SaitoOfficial,1495403273444261891
2459,SaitoOfficial,1488202291
2460,SaitoOfficial,1511196114472828930
2461,SaitoOfficial,1497936544233291780
2462,SaitoOfficial,186217205
2463,SaitoOfficial,893310101477482497
2464,SaitoOfficial,1063382838026760194
2465,SaitoOfficial,1378365661311692803
2466,SaitoOfficial,1425392603638419458
2467,SaitoOfficial,1479984546456092673
2468,SaitoOfficial,1423220485395861513
2469,SaitoOfficial,1386268489619365891
2470,SaitoOfficial,1219992555548561408
2471,SaitoOfficial,1505168613145075715
2472,SaitoOfficial,1325856333472559104
2473,SaitoOfficial,1306150699810652166
2474,SaitoOfficial,1315485438405226496
2475,SaitoOfficial,1495681887867600897
2476,SaitoOfficial,1484931555168600071
2477,SaitoOfficial,1497618512554373120
2478,SaitoOfficial,1476257588413333504
2479,SaitoOfficial,1376470654166306817
2480,SaitoOfficial,1480960238207393792
2481,SaitoOfficial,877258500228788224
2482,SaitoOfficial,997913541456867328
2483,SaitoOfficial,1481643603990827008
2484,SaitoOfficial,2990062200
2485,SaitoOfficial,1468855199544586240
2486,SaitoOfficial,1363878565255647235
2487,SaitoOfficial,1050787666202116096
2488,SaitoOfficial,1480745831611322369
2489,SaitoOfficial,1320936552734715904
2490,SaitoOfficial,1298056219349749760
2491,SaitoOfficial,1508790976982450184
2492,SaitoOfficial,1483619109807869952
2493,SaitoOfficial,1485156818720796675
2494,SaitoOfficial,1481201909528678404
2495,SaitoOfficial,321055257
2496,SaitoOfficial,1387940601774018561
2497,SaitoOfficial,848340829932597248
2498,SaitoOfficial,1510650027706032131
2499,SaitoOfficial,3291989541
2500,SaitoOfficial,1465961790584635395
2501,SaitoOfficial,1510296071859486723
2502,SaitoOfficial,1510195467501531146
2503,SaitoOfficial,1483620333244411909
2504,SaitoOfficial,1510013172341960705
2505,SaitoOfficial,1497913196203905024
2506,SaitoOfficial,1510002618051215360
2507,SaitoOfficial,1372876337548046338
2508,SaitoOfficial,1497911074506813440
2509,SaitoOfficial,1401339357051572227
2510,SaitoOfficial,1190155059277025280
2511,SaitoOfficial,1147540301004677120
2512,SaitoOfficial,1401334831053643783
2513,SaitoOfficial,1401336286846144516
2514,SaitoOfficial,1414501464295186437
2515,SaitoOfficial,1401341520343552007
2516,SaitoOfficial,1401700267356160001
2517,SaitoOfficial,1401704657433464833
2518,SaitoOfficial,1368960208546926593
2519,SaitoOfficial,1497914082514829318
2520,SaitoOfficial,1296029399213584386
2521,SaitoOfficial,1447239169667858436
2522,SaitoOfficial,1397096490850418688
2523,SaitoOfficial,1479481455386365954
2524,SaitoOfficial,1479014417392017408
2525,SaitoOfficial,1151252606783823873
2526,SaitoOfficial,1489431766595031041
2527,SaitoOfficial,1433634068634091520
2528,SaitoOfficial,1470079068955504644
2529,SaitoOfficial,1416985717461327876
2530,SaitoOfficial,1401808588448931840
2531,SaitoOfficial,1397047591737511938
2532,SaitoOfficial,1479023175283326980
2533,SaitoOfficial,804371365939843072
2534,SaitoOfficial,1445149688903069719
2535,SaitoOfficial,1444397181256015875
2536,SaitoOfficial,1511285121478844418
2537,SaitoOfficial,1509571222761533441
2538,SaitoOfficial,1490664960883855362
2539,SaitoOfficial,1483487502363426817
2540,SaitoOfficial,1477597262851162112
2541,SaitoOfficial,393300882
2542,SaitoOfficial,1444562898630545411
2543,SaitoOfficial,1181260046119907329
2544,SaitoOfficial,1435835915478310915
2545,SaitoOfficial,1481589229998473216
2546,SaitoOfficial,1481582131227029506
2547,SaitoOfficial,1212271001255329793
2548,SaitoOfficial,1470356879465275394
2549,SaitoOfficial,1481506573986168835
2550,SaitoOfficial,1481485189364989961
2551,SaitoOfficial,1360237591333797889
2552,SaitoOfficial,1484833037376696321
2553,SaitoOfficial,1419900447809179649
2554,SaitoOfficial,1421702926599286784
2555,SaitoOfficial,1432234519424212992
2556,SaitoOfficial,1397903516434276354
2557,SaitoOfficial,1499046128616378374
2558,SaitoOfficial,1502699906209058816
2559,SaitoOfficial,1506213137242275841
2560,SaitoOfficial,1459834492995178498
2561,SaitoOfficial,1435176897927790593
2562,SaitoOfficial,1497625580002775040
2563,SaitoOfficial,1495450767712423936
2564,SaitoOfficial,1490934464062443523
2565,SaitoOfficial,1490160653021376512
2566,SaitoOfficial,1444541025523961856
2567,SaitoOfficial,114516226
2568,SaitoOfficial,1342695654292799488
2569,SaitoOfficial,1507748606815531013
2570,SaitoOfficial,1453380073843662897
2571,SaitoOfficial,1488872746498936833
2572,SaitoOfficial,1499630787159027712
2573,SaitoOfficial,2511578306
2574,SaitoOfficial,1457660687598059520
2575,SaitoOfficial,1507606418152570880
2576,SaitoOfficial,1499658888354103296
2577,SaitoOfficial,1382677384537591809
2578,SaitoOfficial,1491992873419493376
2579,SaitoOfficial,1494911127054336000
2580,SaitoOfficial,1497912249826316289
2581,SaitoOfficial,919917447737622529
2582,SaitoOfficial,1446444183724576772
2583,SaitoOfficial,1068574412
2584,SaitoOfficial,1510536352965693442
2585,SaitoOfficial,1502233058304737280
2586,SaitoOfficial,1503233510147956738
2587,SaitoOfficial,1475638280204939267
2588,SaitoOfficial,1507338232882597892
2589,SaitoOfficial,1450783394992844804
2590,SaitoOfficial,1450418771017928710
2591,SaitoOfficial,1200689867077738496
2592,SaitoOfficial,1311340966201012224
2593,SaitoOfficial,1503637713060503552
2594,SaitoOfficial,1497187227654234116
2595,SaitoOfficial,1511895590023667712
2596,SaitoOfficial,1503628136881475585
2597,SaitoOfficial,1397051201514971136
2598,SaitoOfficial,1503630720740499456
2599,SaitoOfficial,1503614529590427649
2600,SaitoOfficial,1429090055344295936
2601,SaitoOfficial,1503606760736628741
2602,SaitoOfficial,1502545552596422656
2603,SaitoOfficial,1507631308112990209
2604,SaitoOfficial,1502326390628433921
2605,SaitoOfficial,1497593731629064194
2606,SaitoOfficial,1503280518837641220
2607,SaitoOfficial,1506284220989468679
2608,SaitoOfficial,1429775051490951171
2609,SaitoOfficial,1506468160358449157
2610,SaitoOfficial,1503276917088129027
2611,SaitoOfficial,1502297700699566083
2612,SaitoOfficial,1495772094466256897
2613,SaitoOfficial,930803548681465856
2614,SaitoOfficial,1502497561227460609
2615,SaitoOfficial,1502319399487021056
2616,SaitoOfficial,1502646114612244483
2617,SaitoOfficial,1495645315961331716
2618,SaitoOfficial,1495639481843843077
2619,SaitoOfficial,1510574750527275018
2620,SaitoOfficial,1494549301963689987
2621,SaitoOfficial,1510570884880543744
2622,SaitoOfficial,1496545031737339904
2623,SaitoOfficial,1485819135976443905
2624,SaitoOfficial,1510571827621670912
2625,SaitoOfficial,1509937991422300171
2626,SaitoOfficial,1484070604961894400
2627,SaitoOfficial,1484192115903299587
2628,SaitoOfficial,1413833217124171781
2629,SaitoOfficial,1502540241025978370
2630,SaitoOfficial,1483704659714125827
2631,SaitoOfficial,251519571
2632,SaitoOfficial,1502526839767838728
2633,SaitoOfficial,1490391380161536007
2634,SaitoOfficial,1502340995685687297
2635,SaitoOfficial,1468954203460497408
2636,SaitoOfficial,1112743183127961601
2637,SaitoOfficial,1482630094598590466
2638,SaitoOfficial,1482541665814736897
2639,SaitoOfficial,1483371031675162631
2640,SaitoOfficial,1499628254130438144
2641,SaitoOfficial,1499391742856302598
2642,SaitoOfficial,1102823181998538752
2643,SaitoOfficial,1485200237190856706
2644,SaitoOfficial,1499376601993445376
2645,SaitoOfficial,1481609811955695616
2646,SaitoOfficial,1499707521790996481
2647,SaitoOfficial,743495883803754496
2648,SaitoOfficial,1434757349114253312
2649,SaitoOfficial,1467733512241352704
2650,SaitoOfficial,1506624865239187465
2651,SaitoOfficial,1441417254868979713
2652,SaitoOfficial,866597809293864961
2653,SaitoOfficial,1480476654887587841
2654,SaitoOfficial,1373517337136037892
2655,SaitoOfficial,1470331568203788289
2656,SaitoOfficial,1364468539323604994
2657,SaitoOfficial,1384030693768929280
2658,SaitoOfficial,1358084037995163648
2659,SaitoOfficial,1387009871686488066
2660,SaitoOfficial,1484540577501048833
2661,SaitoOfficial,1484542900981489669
2662,SaitoOfficial,1403574915794575363
2663,SaitoOfficial,1445561415566123015
2664,SaitoOfficial,1478740382426931205
2665,SaitoOfficial,1385259812812906496
2666,SaitoOfficial,1399321936769916933
2667,SaitoOfficial,1402649154724110340
2668,SaitoOfficial,1501919915871449090
2669,SaitoOfficial,1509808891361886208
2670,SaitoOfficial,604372908
2671,SaitoOfficial,1487664127455612928
2672,SaitoOfficial,1509553711227432967
2673,SaitoOfficial,1504690995274797060
2674,SaitoOfficial,1386211856361005060
2675,SaitoOfficial,1398750081076150275
2676,SaitoOfficial,1509115710500646920
2677,SaitoOfficial,1367016882541187072
2678,SaitoOfficial,1403564071488610304
2679,SaitoOfficial,1487494674990665728
2680,SaitoOfficial,1501897817610076160
2681,SaitoOfficial,1386244854661844992
2682,SaitoOfficial,1264234215089950720
2683,SaitoOfficial,1460807632009060352
2684,SaitoOfficial,1407734689335447555
2685,SaitoOfficial,1497398490611478530
2686,SaitoOfficial,1489115778121363460
2687,SaitoOfficial,1357176049747054597
2688,SaitoOfficial,1489289706093555712
2689,SaitoOfficial,1449309538797043712
2690,SaitoOfficial,1484019442942365709
2691,SaitoOfficial,1475330690296147970
2692,SaitoOfficial,1398555700637298690
2693,SaitoOfficial,733127953559617536
2694,SaitoOfficial,1399327714100666372
2695,SaitoOfficial,1479319543306588163
2696,SaitoOfficial,1493615255293153283
2697,SaitoOfficial,1494317128576430085
2698,SaitoOfficial,1493616244037419009
2699,SaitoOfficial,1386276846812090369
2700,SaitoOfficial,1492527040569823233
2701,SaitoOfficial,1386214990202347522
2702,SaitoOfficial,1481962514363875328
2703,SaitoOfficial,1502656687643439107
2704,SaitoOfficial,1502658608492072962
2705,SaitoOfficial,1510284288788676608
2706,SaitoOfficial,1382333189583097856
2707,SaitoOfficial,1495974373429510156
2708,SaitoOfficial,1484004439816306688
2709,SaitoOfficial,1437733346809835521
2710,SaitoOfficial,956457219200991232
2711,SaitoOfficial,1359370805344301056
2712,SaitoOfficial,3094303740
2713,SaitoOfficial,1234394001396113410
2714,SaitoOfficial,1376198844300423168
2715,SaitoOfficial,1352240238437957633
2716,SaitoOfficial,1467043738836819968
2717,SaitoOfficial,1356934819855409152
2718,SaitoOfficial,2960080678
2719,SaitoOfficial,1008867711139622915
2720,SaitoOfficial,1495522345951313931
2721,SaitoOfficial,1485065189041270790
2722,SaitoOfficial,1459686531552227332
2723,SaitoOfficial,1098158685463793665
2724,SaitoOfficial,196774511
2725,SaitoOfficial,1501346299001458690
2726,SaitoOfficial,1488533764246487046
2727,SaitoOfficial,115134422
2728,SaitoOfficial,820373828085972992
2729,SaitoOfficial,1446812332596895744
2730,SaitoOfficial,20224128
2731,SaitoOfficial,1476614822422847493
2732,SaitoOfficial,1409970888376676356
2733,SaitoOfficial,1469775996735959046
2734,SaitoOfficial,1442696407983460355
2735,SaitoOfficial,1353433699350507520
2736,SaitoOfficial,283241887
2737,SaitoOfficial,2276522568
2738,SaitoOfficial,1509218220732993543
2739,SaitoOfficial,876791194780618752
2740,SaitoOfficial,1375120047681777669
2741,SaitoOfficial,892421466540527616
2742,SaitoOfficial,1490098483902263299
2743,SaitoOfficial,1461130493265547264
2744,SaitoOfficial,4749548000
2745,SaitoOfficial,1461535807437684738
2746,SaitoOfficial,813088623864254464
2747,SaitoOfficial,1163407462961168384
2748,SaitoOfficial,1363809495609192448
2749,SaitoOfficial,1494778636897075205
2750,SaitoOfficial,1438289655594725386
2751,SaitoOfficial,1470005560665726980
2752,SaitoOfficial,93998769
2753,SaitoOfficial,2213153420
2754,SaitoOfficial,1504437422427451394
2755,SaitoOfficial,1511671694649401344
2756,SaitoOfficial,118376690
2757,SaitoOfficial,1248696169343127552
2758,SaitoOfficial,1309485348037296128
2759,SaitoOfficial,351744720
2760,SaitoOfficial,1436645720828760068
2761,SaitoOfficial,1454720667555880963
2762,SaitoOfficial,1389583815543332865
2763,SaitoOfficial,1497448761169088515
2764,SaitoOfficial,1432280957432713221
2765,SaitoOfficial,604441847
2766,SaitoOfficial,1447490677886136320
2767,SaitoOfficial,47991533
2768,SaitoOfficial,1421080433249427456
2769,SaitoOfficial,1493408380286820355
2770,SaitoOfficial,1057239086631714817
2771,SaitoOfficial,1511553692549652480
2772,SaitoOfficial,1226752241186459648
2773,SaitoOfficial,1511511622681960448
2774,SaitoOfficial,1033857951549845504
2775,SaitoOfficial,1511545091839901700
2776,SaitoOfficial,1214650315154317313
2777,SaitoOfficial,1304270266508472320
2778,SaitoOfficial,1481525606420525060
2779,SaitoOfficial,224032390
2780,SaitoOfficial,211834819
2781,SaitoOfficial,1451367575451934724
2782,SaitoOfficial,1430328387193610240
2783,SaitoOfficial,1342014254896054280
2784,SaitoOfficial,421887886
2785,SaitoOfficial,1356934246372360193
2786,SaitoOfficial,1265945047054168065
2787,SaitoOfficial,1511483989541933057
2788,SaitoOfficial,1473454409543786502
2789,SaitoOfficial,439326110
2790,SaitoOfficial,1411413594542166016
2791,SaitoOfficial,1231731013455360006
2792,SaitoOfficial,1390612264902922242
2793,SaitoOfficial,1504451666824900617
2794,SaitoOfficial,364575565
2795,SaitoOfficial,1468702970116288513
2796,SaitoOfficial,1380082023377690626
2797,SaitoOfficial,1382541018722045954
2798,SaitoOfficial,1431919985803374594
2799,SaitoOfficial,1431235670648016896
2800,SaitoOfficial,1178274045294448640
2801,SaitoOfficial,1394391064941891591
2802,SaitoOfficial,1306466102
2803,SaitoOfficial,1490999847150710784
2804,SaitoOfficial,1494439703797506056
2805,SaitoOfficial,1311830359663947778
2806,SaitoOfficial,1024519987
2807,SaitoOfficial,1471109863874965512
2808,SaitoOfficial,1369712837938020355
2809,SaitoOfficial,1196768920805552128
2810,SaitoOfficial,1415712193329389568
2811,SaitoOfficial,1490780197422993409
2812,SaitoOfficial,1511413916500377605
2813,SaitoOfficial,1385196892745703424
2814,SaitoOfficial,364792362
2815,SaitoOfficial,1148261773587419137
2816,SaitoOfficial,1195666916293128194
2817,SaitoOfficial,1237618459544104960
2818,SaitoOfficial,1424744886767603716
2819,SaitoOfficial,71191556
2820,SaitoOfficial,1501427245742960641
2821,SaitoOfficial,1326906796926234635
2822,SaitoOfficial,897627661740232704
2823,SaitoOfficial,119338365
2824,SaitoOfficial,57590587
2825,SaitoOfficial,340042051
2826,SaitoOfficial,1374394789714485254
2827,SaitoOfficial,1469755246163349504
2828,SaitoOfficial,1448639909070245888
2829,SaitoOfficial,1191459002342920192
2830,SaitoOfficial,1498732892184354817
2831,SaitoOfficial,4194716199
2832,SaitoOfficial,1470683261500153860
2833,SaitoOfficial,1463143159882420225
2834,SaitoOfficial,884319864
2835,SaitoOfficial,793248510212579328
2836,SaitoOfficial,926496149225185281
2837,SaitoOfficial,935807298001428482
2838,SaitoOfficial,1451532858682576897
2839,SaitoOfficial,934586226
2840,SaitoOfficial,1511258647187582979
2841,SaitoOfficial,1471038251037335554
2842,SaitoOfficial,1366795627275952132
2843,SaitoOfficial,1474496468740448266
2844,SaitoOfficial,1436630209491394561
2845,SaitoOfficial,376808698
2846,SaitoOfficial,1508337030102757377
2847,SaitoOfficial,1479792161306681347
2848,SaitoOfficial,1397237243740262403
2849,SaitoOfficial,1464637669594570755
2850,SaitoOfficial,2954612680
2851,SaitoOfficial,1506725320220712960
2852,SaitoOfficial,1337397342903918593
2853,SaitoOfficial,2383871658
2854,SaitoOfficial,1275404751610556416
2855,SaitoOfficial,1124128478763335680
2856,SaitoOfficial,1300761661834293248
2857,SaitoOfficial,1369581477718032386
2858,SaitoOfficial,1221334597327298562
2859,SaitoOfficial,1370414693140066306
2860,SaitoOfficial,1104984547182096384
2861,SaitoOfficial,992304802733244416
2862,SaitoOfficial,1501476616106557445
2863,SaitoOfficial,1050917838
2864,SaitoOfficial,829064036968919040
2865,SaitoOfficial,1449891414175801344
2866,SaitoOfficial,1456464385468092422
2867,SaitoOfficial,1192373800152764416
2868,SaitoOfficial,1398513741482790912
2869,SaitoOfficial,1485785880254160901
2870,SaitoOfficial,956480228821409792
2871,SaitoOfficial,1431014013970882570
2872,SaitoOfficial,840822374
2873,SaitoOfficial,1431310663297613825
2874,SaitoOfficial,1368648358835884032
2875,SaitoOfficial,3827248702
2876,SaitoOfficial,1215249831511248897
2877,SaitoOfficial,1195438149658382337
2878,SaitoOfficial,51885195
2879,SaitoOfficial,1488633455982387206
2880,SaitoOfficial,1490689763766337538
2881,SaitoOfficial,1425766015724662790
2882,SaitoOfficial,1475426207646814213
2883,SaitoOfficial,1371556685345652745
2884,SaitoOfficial,41127932
2885,SaitoOfficial,1176605419537620992
2886,SaitoOfficial,935412854764605440
2887,SaitoOfficial,1366134369065316362
2888,SaitoOfficial,1388237777008041984
2889,SaitoOfficial,1435563392476065792
2890,SaitoOfficial,1357244222693388290
2891,SaitoOfficial,1478658779969425410
2892,SaitoOfficial,2992225846
2893,SaitoOfficial,1502722550715101185
2894,SaitoOfficial,1478503323330387969
2895,SaitoOfficial,1291846958861234177
2896,SaitoOfficial,1375150799483994114
2897,SaitoOfficial,1383057915364450305
2898,SaitoOfficial,1457106483771068429
2899,SaitoOfficial,1469757603756527626
2900,SaitoOfficial,331111016
2901,SaitoOfficial,1132385991229157377
2902,SaitoOfficial,1421543553885294599
2903,SaitoOfficial,1071008579874889733
2904,SaitoOfficial,934295013806051328
2905,SaitoOfficial,1423915620660285441
2906,SaitoOfficial,1245422969645674498
2907,SaitoOfficial,192947977
2908,SaitoOfficial,1447957433297498116
2909,SaitoOfficial,1382134281431085063
2910,SaitoOfficial,2512575099
2911,SaitoOfficial,1226948247274631173
2912,SaitoOfficial,1349726273300430851
2913,SaitoOfficial,1247465183888289793
2914,SaitoOfficial,1467121229605834755
2915,SaitoOfficial,1476549572142972930
2916,SaitoOfficial,2523519686
2917,SaitoOfficial,1502752620712456192
2918,SaitoOfficial,714015312052662276
2919,SaitoOfficial,1375974104751296522
2920,SaitoOfficial,935408861556518913
2921,SaitoOfficial,1438777593579331584
2922,SaitoOfficial,4823151237
2923,SaitoOfficial,1405271588509978626
2924,SaitoOfficial,1503962219104866307
2925,SaitoOfficial,1003971080149757952
2926,SaitoOfficial,1248637644101292033
2927,SaitoOfficial,1500799452
2928,SaitoOfficial,4831938057
2929,SaitoOfficial,1148824152679145472
2930,SaitoOfficial,2383712184
2931,SaitoOfficial,1458885438979162127
2932,SaitoOfficial,1482128283005333505
2933,SaitoOfficial,958545931
2934,SaitoOfficial,1423487764171935745
2935,SaitoOfficial,1345345662708281345
2936,SaitoOfficial,2385164780
2937,SaitoOfficial,295518524
2938,SaitoOfficial,1398578198
2939,SaitoOfficial,1459171464997867520
2940,SaitoOfficial,1507399184562937856
2941,SaitoOfficial,1184305259180519424
2942,SaitoOfficial,618134431
2943,SaitoOfficial,1475904084075032584
2944,SaitoOfficial,117478372
2945,SaitoOfficial,1502259329382367238
2946,SaitoOfficial,1496465311314464775
2947,SaitoOfficial,1341518872395067396
2948,SaitoOfficial,491486972
2949,SaitoOfficial,852486497815019520
2950,SaitoOfficial,1484377924497072130
2951,SaitoOfficial,3190540674
2952,SaitoOfficial,1424367612700491779
2953,SaitoOfficial,1394308766120636416
2954,SaitoOfficial,1357456974888112129
2955,SaitoOfficial,1460466700675993603
2956,SaitoOfficial,1491176520588701699
2957,SaitoOfficial,1107451275786936320
2958,SaitoOfficial,125512705
2959,SaitoOfficial,1348305228005781505
2960,SaitoOfficial,2289802620
2961,SaitoOfficial,101789089
2962,SaitoOfficial,1456916359846105095
2963,SaitoOfficial,1287541662
2964,SaitoOfficial,1488245277899333632
2965,SaitoOfficial,1332347949549035520
2966,SaitoOfficial,1691248003
2967,SaitoOfficial,332646280
2968,SaitoOfficial,369140053
2969,SaitoOfficial,796780561620758528
2970,SaitoOfficial,1475418153039511552
2971,SaitoOfficial,1510911352575037440
2972,SaitoOfficial,53436627
2973,SaitoOfficial,1464527504526352389
2974,SaitoOfficial,303036859
2975,SaitoOfficial,1369405076331245581
2976,SaitoOfficial,1463546867237613570
2977,SaitoOfficial,1458943668677746688
2978,SaitoOfficial,1022096509247152128
2979,SaitoOfficial,1362689460698312704
2980,SaitoOfficial,715980370429288449
2981,SaitoOfficial,75759565
2982,SaitoOfficial,51103895
2983,SaitoOfficial,1346937352107671553
2984,SaitoOfficial,1408714695268208642
2985,SaitoOfficial,1383448218294317056
2986,SaitoOfficial,152247067
2987,SaitoOfficial,1260668735221882887
2988,SaitoOfficial,1482874369999314952
2989,SaitoOfficial,1365641220
2990,SaitoOfficial,1122888333938524160
2991,SaitoOfficial,2410175860
2992,SaitoOfficial,1507579068237164552
2993,SaitoOfficial,1355165721546788864
2994,SaitoOfficial,936437639581810689
2995,SaitoOfficial,17677158
2996,SaitoOfficial,1406077691766480897
2997,SaitoOfficial,843527827
2998,SaitoOfficial,1233974019180974081
2999,SaitoOfficial,1359564593648041989
3000,SaitoOfficial,1464842276836888578
3001,SaitoOfficial,1468606686084616201
3002,SaitoOfficial,916062599468474369
3003,SaitoOfficial,1392699779315032064
3004,SaitoOfficial,2198272225
3005,SaitoOfficial,1339879057
3006,SaitoOfficial,158407191
3007,SaitoOfficial,225558479
3008,SaitoOfficial,1391398450533748743
3009,SaitoOfficial,470780203
3010,SaitoOfficial,1507715993308696582
3011,SaitoOfficial,1318545208284499969
3012,SaitoOfficial,2508890070
3013,SaitoOfficial,1504987838164525057
3014,SaitoOfficial,1060999794825428993
3015,SaitoOfficial,1482422997210345473
3016,SaitoOfficial,1270972196
3017,SaitoOfficial,189084618
3018,SaitoOfficial,1430301477210365956
3019,SaitoOfficial,1496980409640525832
3020,SaitoOfficial,221740986
3021,SaitoOfficial,364703646
3022,SaitoOfficial,132605817
3023,SaitoOfficial,1339721060141416448
3024,SaitoOfficial,1182745994737389569
3025,SaitoOfficial,1464601627248181249
3026,SaitoOfficial,1382583347738722305
3027,SaitoOfficial,1659463194
3028,SaitoOfficial,87695737
3029,SaitoOfficial,1455661570869112834
3030,SaitoOfficial,2998005121
3031,SaitoOfficial,1487519976705699841
3032,SaitoOfficial,781884690277871616
3033,SaitoOfficial,1422007327838834692
3034,SaitoOfficial,92124922
3035,SaitoOfficial,1461647390247723011
3036,SaitoOfficial,970379361382576128
3037,SaitoOfficial,1394713339641663488
3038,SaitoOfficial,1481196021099204608
3039,SaitoOfficial,980455835427057664
3040,SaitoOfficial,158803208
3041,SaitoOfficial,1445866242514903159
3042,SaitoOfficial,1375438184050479110
3043,SaitoOfficial,1411320185739427843
3044,SaitoOfficial,1395315064928972800
3045,SaitoOfficial,1149656895357161472
3046,SaitoOfficial,1390617763639615492
3047,SaitoOfficial,1374075891215650820
3048,SaitoOfficial,1363044436763172869
3049,SaitoOfficial,1449791132813217794
3050,SaitoOfficial,1448377942392729600
3051,SaitoOfficial,1435594251686092802
3052,SaitoOfficial,1391849590475788289
3053,SaitoOfficial,1508452591268728835
3054,SaitoOfficial,1494041838386302976
3055,SaitoOfficial,1421748342074249218
3056,SaitoOfficial,63672520
3057,SaitoOfficial,1241379528448114688
3058,SaitoOfficial,3306880978
3059,SaitoOfficial,187375232
3060,SaitoOfficial,1218053989792485376
3061,SaitoOfficial,1430954473103368203
3062,SaitoOfficial,1342985999526154242
3063,SaitoOfficial,1132421274792288256
3064,SaitoOfficial,1076954676921331713
3065,SaitoOfficial,1216563033142636545
3066,SaitoOfficial,422385435
3067,SaitoOfficial,1392922097572356097
3068,SaitoOfficial,188629601
3069,SaitoOfficial,340071165
3070,SaitoOfficial,2897564156
3071,SaitoOfficial,1404186311242653699
3072,SaitoOfficial,951163956428787713
3073,SaitoOfficial,1303122003273146368
3074,SaitoOfficial,1355101964179279873
3075,SaitoOfficial,1000995172082216960
3076,SaitoOfficial,930863002924003329
3077,SaitoOfficial,1474012999732154372
3078,SaitoOfficial,1434283478745587716
3079,SaitoOfficial,1229121757459746819
3080,SaitoOfficial,1178662625238011904
3081,SaitoOfficial,1404826579377733637
3082,SaitoOfficial,1507129484998238209
